code_pays,pays,wpid_random,wgt,sexe,age,education,quintile_revenu,actif,account,account_fin,account_mob,mobileowner,fin48_id_nat,fin2_carte_debit,fin3_carte_nom_propre,fin4_carte_utilisee_12m,fin5_mobile_acces_compte,fin6_mobile_solde,fin7_carte_credit,fin8_carte_credit_utilisee,fin9_depot_12m,fin10_retrait_12m,fin11a_trop_loin,fin11b_trop_cher,fin11c_docs_manquants,fin11d_manque_confiance,fin11e_religion,fin11f_manque_argent,fin11g_famille_a_compte,fin11h_pas_besoin,fin14a_paiement_enligne,fin14b_achat_enligne,saved,fin15_epargne_agri_biz,fin16_epargne_retraite,fin17a_epargne_inst_fin,fin17b_epargne_tontine,epargne_totale,borrowed,fin19_pret_immo,fin20_emprunt_sante,fin21_emprunt_agri_biz,fin22a_emprunt_inst_fin,fin22b_emprunt_famille,fin22c_emprunt_tontine,fin24_fonds_urgence,fin25_source_urgence,fin26_envoi_transfert,fin27a_envoi_via_fi,fin27b_envoi_via_mobile,fin27c1_envoi_especes,fin27c2_envoi_mto,fin28_recep_transfert,fin29a_recep_via_fi,fin29b_recep_via_mobile,fin29c1_recep_especes,fin29c2_recep_mto,fin30_paie_factures,fin31a_factures_compte,fin31b_factures_mobile,fin31c_factures_especes,fin32_salaire_12m,fin33_secteur_public,fin34a_salaire_compte,fin34b_salaire_mobile,fin34c1_salaire_especes,fin34c2_salaire_carte,fin37_transferts_etat,fin38_pension_etat,fin39a_etat_compte,fin39b_etat_mobile,fin39c1_etat_especes,fin39c2_etat_carte,fin42_paie_agri,fin43a_agri_compte,fin43b_agri_mobile,fin43c1_agri_especes,fin43c2_agri_carte,fin46_paie_auto_emploi,fin47a_autoemploi_compte,fin47b_autoemploi_mobile,fin47c1_autoemploi_especes,fin47c2_autoemploi_carte,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_cash,flag_fin2_carte_debit,flag_fin5_mobile_acces_compte,flag_fin27b_envoi_via_mobile,flag_saved,flag_age
NER,Niger,177817180,0.267214955581467,Masculin,36,Secondaire,20% les plus riches,Actif,1,1,0,1,1,0,,,0,1,0,,1,1,,,,,,,,,0,0,1,1,0,1,1,3,1,1,0,0,1,0,1,1,Epargne,1,1,0,,,1,1,0,,,1,0,0,1,1,0,0,0,1,0,0,0,,,,,1,0,0,1,0,,,,,,2,4,4,2,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
NER,Niger,147223779,2.67214955581467,Feminin,47,Primaire ou moins,20% les plus riches,Actif,1,1,0,1,1,0,,,0,0,0,,1,1,,,,,,,,,0,0,1,1,0,1,1,3,1,0,1,1,0,1,1,1,Salaire ou travail,1,0,0,0,1,1,0,0,0,1,0,,,,0,,,,,,1,0,0,0,1,0,1,0,0,1,0,,,,,,4,2,4,2,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
NER,Niger,143004160,1.44796893228246,Masculin,60,Primaire ou moins,2e quintile,Actif,1,1,1,0,0,1,1,1,1,0,1,1,1,1,,,,,,,,,1,0,1,1,1,1,0,3,1,0,0,1,0,0,,0,,1,0,0,0,0,1,1,1,,,0,,,,0,,,,,,1,0,1,1,,,1,1,1,,,,,,,,4,1,4,1,4,1,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
NER,Niger,174089848,0.302867894031507,Masculin,25,Secondaire,20% les plus riches,Actif,1,0,1,1,1,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,2,1,0,1,1,0,1,1,1,Salaire ou travail,0,,,,,1,0,1,,,1,0,1,,1,0,0,1,,,0,0,,,,,1,0,1,,,,,,,,1,4,4,1,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,135763398,1.28755974028992,Feminin,42,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,1,0,,,,,0,,,,,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,132789026,0.342479082138274,Masculin,35,Secondaire,4e quintile,Actif,0,0,0,0,1,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,,1,Famille ou amis,1,0,0,1,0,1,0,0,1,0,0,,,,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
SEN,Sénégal,141735476,1.60014017231878,Masculin,27,Primaire ou moins,20% les plus riches,Actif,1,0,1,1,1,0,,,,,0,,,,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,3,1,0,1,1,1,1,1,1,Epargne,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,1,0,1,,,,,,,,4,4,4,1,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,126656704,0.326206127707336,Masculin,32.7246543778802,Secondaire,20% les plus riches,Actif,1,0,1,1,,0,,,,,0,,,,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,,1,Epargne,1,0,0,0,0,0,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,4,4,4,5,4,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,122284687,1.32995206502031,Masculin,30,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,1,0,,,,,0,,,,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,165824274,1.09599073662134,Feminin,24,Primaire ou moins,2e quintile,Actif,1,1,0,0,1,1,1,1,1,0,1,1,0,1,,,,,,,,,,1,1,1,0,0,0,1,1,0,1,0,0,0,,1,Epargne,1,1,0,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE
SEN,Sénégal,168671387,0.67990669178653,Feminin,20,Secondaire,20% les plus pauvres,Inactif,0,0,0,1,1,0,,,,,0,,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,146675893,2.73926406555269,Feminin,22,Primaire ou moins,4e quintile,Actif,1,0,1,1,1,0,,,,,0,,,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,Famille ou amis,0,,,,,0,,,,,0,,,,1,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,3,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,172786529,0.992120930961182,Masculin,15,Secondaire,2e quintile,Inactif,0,0,0,0,0,0,,,,,0,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,1,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,3,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,133008415,0.36935165982012,Masculin,30,Secondaire,20% les plus pauvres,Actif,1,1,1,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,1,1,1,1,0,1,1,3,1,0,1,1,0,0,1,1,Vente d actifs,1,1,1,,,1,0,1,,,1,0,1,,1,0,1,1,,,1,0,0,0,1,0,0,,,,,,,,,,1,2,4,4,1,1,0,1,FALSE,TRUE,TRUE,FALSE,FALSE
SEN,Sénégal,138527408,0.326206127707336,Masculin,25,Primaire ou moins,20% les plus riches,Inactif,0,0,0,1,0,0,,,,,0,,,,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,0,0,,0,,,,,0,,,,,0,,,,0,,,,,,1,0,0,0,0,0,0,,,,,1,0,0,0,0,4,3,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,208653680,0.326206127707336,Masculin,34,Secondaire,20% les plus riches,Inactif,1,0,1,1,1,0,,,,,0,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,139381278,0.326206127707336,Masculin,21,Secondaire,20% les plus riches,Actif,1,0,1,1,1,0,,,,,0,,,,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,3,0,1,0,0,0,0,,1,Emprunt (banque ou employeur),1,1,1,,,1,1,1,,,1,0,0,1,0,,,,,,0,0,,,,,1,0,1,,,,,,,,4,4,4,1,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,116238360,1.30604559528874,Feminin,50,Primaire ou moins,20% les plus pauvres,Inactif,0,0,0,1,1,0,,,,,0,,,,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Emprunt (banque ou employeur),0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,164312955,0.968910543874973,Masculin,40,Primaire ou moins,2e quintile,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Famille ou amis,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,117467925,2.15347583554921,Masculin,15,Primaire ou moins,2e quintile,Inactif,0,0,0,0,0,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,113181493,0.67990669178653,Feminin,21,Secondaire,20% les plus riches,Actif,1,1,0,1,1,1,1,0,0,0,0,,,0,,,,,,,,,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,4,4,4,5,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,210531979,0.430103559094978,Masculin,32,Secondaire,20% les plus riches,Actif,1,1,1,1,1,1,1,0,1,0,0,,1,1,,,,,,,,,0,0,1,1,1,1,1,4,0,1,0,0,0,0,0,1,Epargne,1,1,0,,,0,,,,,0,,,,1,1,1,0,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,145835335,2.13408244648768,Masculin,18,Primaire ou moins,2e quintile,Actif,0,0,0,0,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,,1,Epargne,1,0,0,0,1,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
SEN,Sénégal,173867158,1.7517908477366,Masculin,53,Primaire ou moins,2e quintile,Inactif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,165284521,0.499209181466729,Feminin,20,Secondaire,3e quintile (median),Actif,0,0,0,1,0,0,,,,,0,,,,1,,1,1,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,188427367,2.16750911962794,Feminin,28,Primaire ou moins,4e quintile,Actif,1,0,1,1,0,0,,,,,1,0,,,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,1,Famille ou amis,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,1,,,,,,,,4,4,4,1,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,207177394,2.38951732828557,Masculin,30,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,1,1,0,,,,,0,,,,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,1,Emprunt (banque ou employeur),0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,201956983,1.22954638327693,Feminin,40,Primaire ou moins,3e quintile (median),Actif,1,0,1,1,1,0,,,,,0,,,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,Epargne,1,0,1,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,185894544,0.340595400057956,Masculin,25,Secondaire,4e quintile,Actif,1,0,1,1,1,0,,,,,0,,,,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,Epargne,0,,,,,0,,,,,1,0,0,0,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,3,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,147179045,1.45039532059523,Feminin,17,Secondaire,2e quintile,Actif,1,0,1,0,1,0,,,,,0,,,,1,1,0,0,0,1,,0,,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,Famille ou amis,1,0,1,,,1,1,1,,,0,,,,1,0,0,1,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,4,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
SEN,Sénégal,122023100,0.46950631854292,Masculin,36,Secondaire,2e quintile,Actif,1,1,0,1,1,0,,,,,0,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,0,,,,,1,0,0,0,1,1,1,0,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,1,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,186150322,0.453281652695985,Masculin,50,Superieur,20% les plus riches,Actif,1,1,0,1,1,1,1,0,1,0,1,1,1,1,,,,,,,,,0,0,1,0,0,1,0,1,1,1,0,0,1,0,,1,Epargne,1,1,1,,,0,,,,,1,0,0,1,1,1,1,0,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,125491144,0.558593767941446,Feminin,21,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,0,0,,,,,,,,,1,1,,0,1,1,,0,,0,1,1,0,0,1,2,1,0,0,0,,1,0,1,Salaire ou travail,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,,0,0,0,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,201295016,1.04707624048222,Masculin,28,Secondaire,20% les plus riches,Actif,0,0,0,1,1,0,,,,,0,,,,,1,0,0,0,0,0,,0,0,1,1,0,0,0,1,1,0,0,0,0,1,,1,Salaire ou travail,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,128073571,1.31836516572878,Feminin,18,Secondaire,20% les plus riches,Inactif,1,0,1,1,0,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Famille ou amis,0,,,,,1,1,0,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,131631833,1.24015116370148,Masculin,15,Primaire ou moins,2e quintile,Inactif,0,0,0,1,0,1,0,,,,0,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1,0,0,0,0,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,4,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,141674973,0.558593767941446,Feminin,19,Primaire ou moins,2e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,,0,,,,,0,,,,,,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,5,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,143681373,1.76112826881347,Feminin,25,Primaire ou moins,20% les plus pauvres,Inactif,0,0,0,0,1,0,,,,,,,,,0,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,1,,0,1,0,,,,,,2,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,171908050,0.326206127707336,Masculin,26,Secondaire,4e quintile,Actif,1,0,1,1,1,0,,,,,0,,,,0,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,0,,,,,1,1,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,155916422,0.336177078307428,Feminin,18,Secondaire,2e quintile,Inactif,1,0,1,1,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,149035549,0.326206127707336,Masculin,26,Secondaire,20% les plus riches,Inactif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,205896487,1.7094743666305,Masculin,20,Secondaire,20% les plus riches,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,1,0,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,1,FALSE,FALSE,FALSE,TRUE,FALSE
SEN,Sénégal,178100439,1.40336014955722,Masculin,16,Secondaire,4e quintile,Inactif,0,0,0,1,1,0,,,,,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,197201320,1.68954130352579,Feminin,74,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,197737777,1.48815520709565,Feminin,45,Primaire ou moins,2e quintile,Actif,0,0,0,0,1,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,1,1,0,0,0,0,1,0,1,Famille ou amis,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,130134099,0.499500276157153,Masculin,40,Secondaire,2e quintile,Actif,1,1,1,1,1,0,,,,,0,,,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,Epargne,1,0,1,,,1,0,1,,,1,0,0,0,1,0,0,1,,,1,0,0,,0,1,0,,,,,,,,,,1,1,4,4,3,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,175620216,0.344652948906313,Feminin,35,Secondaire,20% les plus riches,Inactif,1,1,0,1,,1,0,,,,1,1,1,1,,,,,,,,,0,1,1,0,0,1,0,1,1,0,0,0,0,0,,1,Autre source,1,1,0,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,1,0,,,4,4,4,4,4,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,178070059,0.815596313656679,Feminin,27,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,1,0,,,,,0,,,,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,Famille ou amis,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,168031138,1.47460067826606,Feminin,16,Primaire ou moins,2e quintile,Inactif,0,0,0,0,0,0,,,,,,,,,1,1,0,1,0,1,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,144475394,1.58976001186685,Feminin,53,Primaire ou moins,4e quintile,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Famille ou amis,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,150805640,0.748813772200093,Feminin,18,Secondaire,4e quintile,Inactif,0,0,0,1,1,0,,,,,0,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,183923736,0.56501364245519,Feminin,16,Primaire ou moins,20% les plus riches,Inactif,1,1,0,0,0,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,1,0,1,0,,,0,,,,,0,,,,,4,1,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,163669927,2.13408244648768,Masculin,22,Primaire ou moins,3e quintile (median),Actif,0,0,0,0,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,Epargne,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,168534100,0.326206127707336,Feminin,21,Secondaire,3e quintile (median),Inactif,1,0,1,1,0,0,,,,,,,,,1,0,0,,0,0,0,0,,0,1,1,0,1,0,2,1,1,0,1,1,0,,1,Salaire ou travail,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,194980323,1.07440718688867,Feminin,59,Primaire ou moins,3e quintile (median),Inactif,1,0,1,1,1,0,,,,,0,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,Famille ou amis,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,188701069,0.528188040270135,Masculin,82,Primaire ou moins,3e quintile (median),Inactif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1,0,0,0,0,1,0,0,1,0,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,157578422,0.353563041924656,Feminin,33,Superieur,20% les plus riches,Actif,1,1,1,1,1,1,1,1,1,1,0,,1,1,,,,,,,,,1,1,1,1,0,1,0,2,1,0,0,0,1,0,,1,Salaire ou travail,1,1,1,,,1,1,1,,,1,1,1,,1,1,1,1,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,1,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,158741258,0.425822142900725,Masculin,42,Secondaire,20% les plus riches,Actif,1,1,1,1,1,1,1,0,0,0,0,,1,1,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,1,0,0,0,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,3,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
SEN,Sénégal,187446463,1.55667970625203,Masculin,23,Primaire ou moins,2e quintile,Inactif,1,1,0,1,1,1,1,0,0,0,0,,1,1,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,,0,,1,1,0,,,0,,,,,1,0,0,1,1,1,1,0,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,2,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
SEN,Sénégal,210192343,1.64421824038498,Feminin,39,Primaire ou moins,20% les plus riches,Actif,1,0,1,1,0,0,,,,,0,,,,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Famille ou amis,0,,,,,1,1,1,,,1,0,1,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,125235695,0.340595400057956,Masculin,25,Secondaire,20% les plus pauvres,Actif,1,1,0,1,0,0,,,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,0,,,,,1,0,0,0,0,1,0,0,0,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,3,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
SEN,Sénégal,184527322,0.519441677455985,Feminin,29,Secondaire,3e quintile (median),Actif,0,0,0,1,1,0,,,,,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Famille ou amis,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
